"","JKSE.Open","JKSE.High","JKSE.Low","JKSE.Close","JKSE.Volume","JKSE.Adjusted"
"2860",3726.886963,3732.788086,3691.292969,3732.649902,27871400,3732.539063
"2861",3732.928955,3794.761963,3732.928955,3794.761963,52085200,3794.649414
"2862",3796.433105,3813.177002,3784.937012,3801.081055,33145900,3800.968262
"2863",3801.358887,3809.804932,3777.426025,3788.540039,23404800,3788.42749
"2864",3787.596924,3790.475098,3743.768066,3774.871094,39664800,3774.759033
"2865",3775.149902,3806.959961,3775.149902,3804.930908,49082500,3804.817871
"2866",3805.023926,3824.068115,3787.855957,3808.928955,38876600,3808.815918
"2867",3807.986084,3822.638916,3796.709961,3819.61792,35713200,3819.504639
"2868",3819.803955,3849.300049,3819.803955,3849.300049,38353900,3849.185791
"2869",3847.389893,3847.389893,3802.694092,3813.86792,46020000,3813.754639
"2870",3813.681885,3815.346924,3783.479004,3814.927979,65293500,3814.814697
"2871",3814.462891,3817.470947,3787.943115,3816.271973,73179300,3816.158691
"2872",3815.993896,3815.993896,3781.345947,3798.553955,47658100,3798.441162
"2873",3798.739014,3803.533936,3777.509033,3785.449951,42060500,3785.337646
"2874",3786.403076,3801.5,3782.169922,3800.52002,85796300,3800.407227
"2875",3800.613037,3838.424072,3800.613037,3838.14209,71791300,3838.02832
"2876",3837.770996,3837.770996,3795.550049,3808.709961,97490400,3808.596924
"2877",3809.425049,3832.020996,3809.425049,3832.020996,87893600,3831.907227
"2878",3831.927979,3831.927979,3784.261963,3799.226074,47990800,3799.113281
"2879",3800.166992,3845.037109,3800.166992,3840.208984,54670900,3840.094971
"2880",3840.580078,3867.268066,3840.580078,3859.810059,62268900,3859.695557
"2881",3859.903076,3872.952881,3855.889893,3872.952881,37198000,3872.837891
"2882",3872.211914,3872.211914,3763.055908,3778.454102,69369200,3778.342041
"2883",3778.361084,3786.01001,3765.981934,3785.943115,56566700,3785.830811
"2884",3785.467041,3786.9021,3760.791992,3780.162109,45028700,3780.050049
"2885",3780.346924,3818.457031,3780.346924,3814.815918,36431700,3814.702637
"2886",3814.7229,3835.456055,3790.897949,3832.37793,25077600,3832.26416
"2887",3831.427002,3836.865967,3813.662109,3826.136963,30112500,3826.023193
"2888",3826.322021,3841.425049,3819.306885,3836.967041,68115000,3836.853271
"2889",3837.177002,3856.614014,3832.343018,3837.760986,64790200,3837.647217
"2890",3837.667969,3844.02002,3812.431885,3844.02002,34689300,3843.905762
"2891",3843.739014,3843.739014,3819.599121,3834.200928,34642400,3834.087158
"2892",3832.321045,3843.207031,3815.552002,3842.952881,53371800,3842.838623
"2893",3842.861084,3842.861084,3811.750977,3825.821045,47234500,3825.707275
"2894",3825.635986,3829.812012,3797.156982,3806.187012,42358400,3806.073975
"2895",3807.121094,3821.841064,3779.274902,3787.647949,26341000,3787.5354
"2896",3787.368896,3787.368896,3728.4021,3748.758057,36858900,3748.646729
"2897",3747.822998,3775.246094,3738.072021,3773.272949,27689500,3773.160889
"2898",3773.36499,3809.697021,3773.36499,3794.250977,34900100,3794.138428
"2899",3793.975098,3793.975098,3720.788086,3740.470947,41006900,3740.359863
"2900",3739.537109,3759.197998,3704.583984,3722.302979,37490400,3722.192627
"2901",3722.579102,3751.750977,3710.815918,3729.12207,26923200,3729.011475
"2902",3729.673096,3797.562988,3729.673096,3794.938965,36632800,3794.826416
"2903",3795.305908,3822.418945,3795.305908,3821.832031,36507500,3821.71875
"2904",3821.553955,3829.626953,3801.699951,3823.649902,32514100,3823.536377
"2905",3823.558105,3854.180908,3817.379883,3848.558105,35181800,3848.443848
"2906",3848.374023,3848.374023,3806.715088,3813.425049,26289100,3813.311768
"2907",3813.51709,3838.593994,3813.51709,3830.272949,33644400,3830.15918
"2908",3830.456055,3896.163086,3830.456055,3888.569092,35665000,3888.453613
"2909",3888.201904,3956.775879,3888.201904,3927.0979,31812700,3926.981445
"2910",3927.188965,3962.283936,3927.188965,3953.51709,31742500,3953.399902
"2911",3953.149902,3958.11792,3905.726074,3924.126953,37550800,3924.010498
"2912",3923.667969,3933.020996,3890.550049,3908.956055,35497000,3908.840088
"2913",3909.139893,3944.945068,3908.572021,3939.4729,31545400,3939.355957
"2914",3939.749023,4005.686035,3939.749023,4003.690918,31191500,4003.572021
"2915",4002.759033,4002.759033,3971.314941,3995.586914,29286500,3995.468262
"2916",3995.219971,3995.219971,3926.826904,3938.014893,33050300,3937.897949
"2917",3938.250977,3980.861084,3938.250977,3980.844971,45785000,3980.726807
"2918",3980.75293,3997.949951,3975.866943,3997.63501,42984100,3997.516357
"2919",3997.871094,4024.0271,3989.735107,4023.201904,33962500,4023.08252
"2920",4024.134033,4042.726074,4021.808105,4032.974121,31163500,4032.854248
"2921",4032.698975,4032.698975,4002.456055,4023.416992,53922700,4023.297607
"2922",4023.600098,4055.054932,4020.823975,4050.63208,68009200,4050.511719
"2923",4050.7229,4072.827881,4048.179932,4068.072998,75234200,4067.952148
"2924",4069.937012,4109.083984,4069.937012,4106.821777,64601300,4106.700195
"2925",4104.462891,4104.462891,4067.236084,4087.093994,60877700,4086.972656
"2926",4086.451904,4133.688965,4082.194092,4132.776855,81604900,4132.654297
"2927",4132.674805,4177.73877,4125.957031,4174.111816,67338100,4173.987793
"2928",4172.248047,4172.248047,4122.000977,4145.827148,52125500,4145.704102
"2929",4146.758789,4160.498047,4102.823242,4130.799805,51520000,4130.677246
"2930",4131.731934,4193.556152,4131.731934,4193.440918,65618400,4193.316406
"2931",4192.508789,4195.724121,4148.945801,4177.846191,58776600,4177.722168
"2932",4177.570801,4177.570801,4095.871094,4136.506836,48664300,4136.384277
"2933",4136.690918,4157.251953,4095.625,4122.085938,52262500,4121.963379
"2934",4119.882813,4119.882813,3866.711914,3921.643066,85835700,3921.526611
"2935",3920.816895,3920.816895,3714.922119,3850.266113,79017400,3850.151855
"2936",3846.228027,3873.544922,3590.941895,3735.118896,86494600,3735.008057
"2937",3736.035889,3883.547119,3736.035889,3863.575928,63159300,3863.461182
"2938",3863.39209,3871.282959,3803.251953,3869.36499,57873800,3869.25
"2939",3868.631104,3926.552002,3864.420898,3890.525879,49834500,3890.4104
"2940",3890.802002,3960.520996,3890.802002,3960.021973,43713700,3959.904297
"2941",3960.113037,3996.371094,3937.687988,3953.2771,67781600,3953.159912
"2942",3953.827881,4020.993896,3953.827881,4020.993896,55251900,4020.874512
"2943",4019.801025,4019.801025,3823.373047,3842.748047,52137200,3842.633789
"2944",3843.679932,3854.190918,3761.024902,3839.615967,39682400,3839.502197
"2945",3840.061035,3881.195068,3821.383057,3880.464111,41083400,3880.348877
"2946",3881.395996,3906.491943,3840.47998,3847.02002,39053000,3846.905762
"2947",3847.386963,3886.169922,3835.021973,3844.376953,33077600,3844.262695
"2948",3842.512939,3847.253906,3800.47998,3841.730957,23908500,3841.616943
"2949",3842.648926,3912.187012,3841.717041,3866.172119,26667800,3866.057373
"2950",3865.529053,3891.028076,3829.608887,3889.970947,29806200,3889.855469
"2951",3890.520996,4002.404053,3890.520996,4001.433105,43959400,4001.314209
"2952",4001.708008,4021.756104,3978.343018,4005.389893,37592800,4005.270996
"2953",4004.458984,4028.483887,3991.575928,3998.501953,30534100,3998.383301
"2954",3997.219971,3997.219971,3880.698975,3896.118896,27234300,3896.003418
"2955",3896.210938,3929.549072,3855.035889,3874.782959,34904600,3874.667969
"2956",3875.058105,3897.312988,3775.368896,3799.037109,41940800,3798.924316
"2957",3799.403076,3829.375977,3710.092041,3774.333984,32731900,3774.221924
"2958",3775.449951,3850.283936,3775.449951,3835.180908,31390800,3835.067139
"2959",3834.081055,3834.081055,3739.513916,3755.052002,26730300,3754.94043
"2960",3754.830078,3754.830078,3673.216064,3752.110107,35175400,3751.998779
"2961",3751.927002,3752.299072,3687.913086,3697.493896,26124200,3697.384033
"2962",3695.937012,3695.937012,3360.193115,3369.143066,52903800,3369.043213
"2963",3367.403076,3426.827881,3258.37207,3426.345947,39180900,3426.244385
"2964",3425.602051,3429.462891,3217.950928,3316.136963,48894300,3316.038574
"2965",3316.686035,3487.75708,3316.686035,3473.937988,42886800,3473.834961
"2966",3474.310059,3531.888916,3452.97998,3513.166016,40210500,3513.061768
"2967",3512.98291,3549.184082,3466.625977,3537.177979,26702100,3537.072998
"2968",3537.27002,3579.662109,3523.174072,3549.031982,31074600,3548.926514
"2969",3548.115967,3548.115967,3329.870117,3348.708008,35605800,3348.608643
"2970",3347.219971,3352.39502,3256.441895,3269.450928,38783700,3269.354004
"2971",3269.542969,3315.685059,3269.542969,3293.239014,29217000,3293.141357
"2972",3293.513916,3447.073975,3293.513916,3443.105957,42704300,3443.003906
"2973",3443.471924,3526.801025,3418.135986,3425.684082,42566600,3425.58252
"2974",3424.569092,3452.423096,3413.26709,3451.083984,20438300,3450.981445
"2975",3451.633057,3563.407959,3451.633057,3531.75293,55539300,3531.648193
"2976",3522.816895,3637.123047,3516.62207,3635.930908,71960600,3635.822754
"2977",3636.571045,3702.756104,3636.571045,3675.384033,79293800,3675.274902
"2978",3675.012939,3688.139893,3639.343018,3664.679932,39296400,3664.571045
"2979",3665.320068,3730.302979,3665.320068,3729.014893,73293900,3728.904297
"2980",3728.009033,3728.009033,3580.769043,3622.0271,51376300,3621.919434
"2981",3622.575928,3697.385986,3622.575928,3685.305908,50626700,3685.196533
"2982",3684.8479,3684.8479,3593.656006,3622.775879,30644600,3622.668213
"2983",3622.866943,3643.845947,3594.488037,3620.664063,30897100,3620.556396
"2984",3621.12207,3716.644043,3621.12207,3706.781982,48331400,3706.672119
"2985",3706.690918,3733.927002,3699.437012,3710.478027,29870500,3710.36792
"2986",3710.386963,3740.731934,3680.1521,3738.606934,30382600,3738.49585
"2987",3739.535889,3814.581055,3739.535889,3813.003906,58927300,3812.890625
"2988",3814.010986,3875.112061,3811.394043,3829.959961,50679300,3829.846191
"2989",3830.875,3830.875,3758.49292,3790.846924,36412500,3790.734375
"2990",3790.11499,3790.11499,3681.341064,3685.011963,40125300,3684.902588
"2991",3684.187988,3763.39209,3624.228027,3763.033936,49329700,3762.922363
"2992",3763.308105,3763.308105,3686.004883,3705.810059,35708700,3705.700195
"2993",3706.449951,3801.063965,3706.449951,3783.62793,33167800,3783.515625
"2994",3783.080078,3791.814941,3765.238037,3778.23999,23496400,3778.12793
"2995",3778.697021,3806.924072,3778.697021,3805.647949,22485000,3805.534912
"2996",3806.469971,3859.0979,3806.469971,3857.363037,33282300,3857.248535
"2997",3856.448975,3856.448975,3748.086914,3783.881104,29288000,3783.768799
"2998",3784.246094,3800.289063,3764.886963,3778.88501,24340400,3778.772949
"2999",3779.341064,3833.233887,3779.341064,3833.040039,34336500,3832.92627
"3000",3833.13208,3833.13208,3799.454102,3813.842041,22405100,3813.72876
"3001",3813.933105,3817.202881,3768.525879,3814.090088,33821000,3813.976807
"3002",3813.726074,3813.726074,3781.393066,3792.25293,20699500,3792.140381
"3003",3792.163086,3792.163086,3745.143066,3754.5,18836700,3754.388428
"3004",3754.227051,3754.227051,3668.114014,3679.829102,26898000,3679.719727
"3005",3679.739014,3736.021973,3671.398926,3735.531982,25716500,3735.421143
"3006",3734.625,3734.625,3665.503906,3687.008057,18049300,3686.898682
"3007",3686.37207,3696.889893,3659.434082,3696.031982,20852800,3695.922119
"3008",3696.123047,3696.123047,3628.758057,3637.191895,20254200,3637.08374
"3009",3637.918945,3676.404053,3618.968994,3647.049072,19180300,3646.940918
"3010",3647.22998,3710.751953,3646.861084,3687.769043,23033700,3687.659668
"3011",3688.13208,3719.947998,3679.208008,3715.080078,29485700,3714.969727
"3012",3715.443115,3811.543945,3715.443115,3781.099121,38604300,3780.987061
"3013",3781.468018,3781.468018,3757.450928,3779.835938,21962000,3779.723877
"3014",3780.562012,3791.541992,3762.634033,3780.792969,23775800,3780.680908
"3015",3780.058105,3780.756104,3736.408936,3752.674072,21974200,3752.5625
"3016",3753.371094,3793.495117,3753.371094,3793.235107,30518600,3793.122559
"3017",3793.324951,3793.324951,3762.269043,3781.760986,29949700,3781.648682
"3018",3781.0271,3781.0271,3728.733887,3759.608887,23622200,3759.497314
"3019",3761.077881,3803.705078,3761.077881,3792.148926,37212200,3792.036377
"3020",3791.426025,3791.426025,3742.590088,3763.579102,38938600,3763.467529
"3021",3763.397949,3765.091064,3741.717041,3751.604004,44052100,3751.492676
"3022",3751.153076,3751.153076,3666.249023,3701.540039,32751000,3701.430176
"3023",3701.906006,3778.123047,3701.906006,3768.354004,41442900,3768.241943
"3024",3768.263916,3773.797119,3753.275879,3770.287109,28343900,3770.175049
"3025",3770.827881,3789.875977,3745.044922,3752.337891,42637500,3752.226318
"3026",3752.790039,3808.391113,3752.790039,3794.26709,43708700,3794.154541
"3027",3791.715088,3804.038086,3779.430908,3795.443115,39251600,3795.330566
"3028",3795.809082,3821.988037,3777.023926,3797.150879,23888900,3797.038086
"3029",3796.969971,3806.185059,3757.531006,3789.425049,14348800,3789.3125
"3030",3789.533936,3789.533936,3744.631104,3769.214111,20780700,3769.102051
"3031",3769.124023,3813.091064,3736.227051,3808.771973,18319000,3808.658936
"3032",3808.951904,3825.962891,3805.079102,3821.991943,26005400,3821.878662
"3033",3821.625977,3825.096924,3797.001953,3809.139893,24861600,3809.026855
"3034",3808.688965,3858.187988,3808.688965,3857.88208,49712400,3857.767578
"3035",3858.062988,3921.167969,3858.062988,3907.420898,39077900,3907.304932
"3036",3907.510986,3924.050049,3893.189941,3906.263916,34539000,3906.147949
"3037",3906.444092,3906.676025,3852.75,3869.415039,21634800,3869.300049
"3038",3868.783936,3890.197021,3848.343018,3889.072021,35483700,3888.956543
"3039",3888.711914,3941.311035,3886.870117,3938.842041,50193700,3938.725098
"3040",3938.931885,3954.855957,3902.344971,3909.639893,31509900,3909.523926
"3041",3910,3918.585938,3890.927979,3909.49707,42546300,3909.381104
"3042",3909.045898,3943.260986,3909.045898,3935.325928,42892200,3935.209229
"3043",3935.236084,3935.236084,3894.831055,3909.693115,31210900,3909.577148
"3044",3910.059082,3955.736084,3910.059082,3954.754883,48105000,3954.637695
"3045",3954.574951,3978.455078,3947.85498,3978.12793,40722700,3978.009766
"3046",3978.489014,4027.893066,3978.489014,4001.072998,43535600,4000.954102
"3047",4001.804932,4024.947998,3967.335938,3986.514893,36347900,3986.396484
"3048",3986.965088,4038.784912,3985.50708,3994.583008,20738300,3994.464355
"3049",3995.123047,3997.110107,3948.959961,3963.60498,26529100,3963.487305
"3050",3963.784912,3983.506104,3950.735107,3983.434082,32829700,3983.315918
"3051",3983.523926,3992.898926,3969.456055,3986.409912,27714300,3986.291504
"3052",3986.139893,3986.139893,3896.399902,3915.159912,28566300,3915.043701
"3053",3914.620117,3941.693115,3902.155029,3941.693115,34190200,3941.576172
"3054",3941.782959,3965.322998,3936.809082,3964.976074,36201200,3964.858398
"3055",3965.426025,4020.408936,3965.426025,4016.9021,46876600,4016.782715
"3056",4016.633057,4025.938965,4001.210938,4015.948975,42300400,4015.82959
"3057",4015.769043,4040.082031,3957.548096,3974.788086,36650800,3974.669922
"3058",3975.147949,3986.370117,3929.636963,3955.451904,38035700,3955.334473
"3059",3955.63208,3988.846924,3950.445068,3988.698975,34841600,3988.580566
"3060",3988.590088,3988.590088,3953.816895,3978.988037,31271400,3978.869873
"3061",3978.62793,3978.993896,3895.612061,3912.393066,30039200,3912.2771
"3062",3912.48291,3962.616943,3906.909912,3961.9021,26010600,3961.784424
"3063",3962.801025,3964.408936,3939.934082,3952.816895,27285500,3952.699707
"3064",3952.2771,3963.530029,3942.239014,3953.044922,28472900,3952.927734
"3065",3952.506104,3952.506104,3913.895996,3927.60791,35655800,3927.491455
"3066",3928.238037,3976.582031,3928.238037,3976.541992,32689500,3976.423828
"3067",3976.812012,3995.083984,3961.352051,3980.25293,24837200,3980.134766
"3068",3980.163086,4008.227051,3980.163086,4002.950928,30958700,4002.832031
"3069",4002.681885,4002.681885,3979.094971,3995.023926,40050000,3994.905273
"3070",3994.658936,3994.658936,3953.426025,3958.809082,30389200,3958.691406
"3071",3958.540039,3959.101074,3850.12793,3894.562012,39980100,3894.446533
"3072",3894.197021,3894.75708,3838.539063,3861.016113,20978500,3860.901611
"3073",3861.196045,3907.14209,3858.083984,3903.556885,27857800,3903.440918
"3074",3903.826904,3986.111084,3903.826904,3985.209961,33394200,3985.091797
"3075",3985.030029,3985.030029,3950.758057,3962.285889,23341000,3962.168213
"3076",3962.916016,4005.155029,3961.437988,4004.86792,25019800,4004.749023
"3077",4004.759033,4004.759033,3966.717041,3984.896973,17977900,3984.778809
"3078",3984.356934,3984.356934,3938.73999,3967.075928,19851500,3966.958252
"3079",3965.980957,3965.980957,3929.194092,3942.51709,24384200,3942.399902
"3080",3943.056885,3970.228027,3942.947998,3967.668945,22508900,3967.55127
"3081",3968.299072,3995.191895,3968.299072,3991.543945,25747200,3991.425537
"3082",3984.175049,4007.952881,3969,3987.345947,20821700,3987.227539
"3083",3987.975098,4008.680908,3987.975098,4008.64209,21815900,4008.523193
"3084",4009.091064,4058.802979,4009.091064,4054.325928,29417300,4054.205566
"3085",4054.685059,4065.704102,4032.220947,4039.97998,32919200,4039.860107
"3086",4040.519043,4060.077881,4017.863037,4028.537109,33788800,4028.417725
"3087",4028.9021,4043.194092,4012.541992,4024.73291,23992000,4024.613525
"3088",4025.181885,4035.314941,4003.516113,4022.167969,24426300,4022.048584
"3089",4022.258057,4036.683105,4014.825928,4036.233887,27568100,4036.114014
"3090",4036.414063,4044.153076,4024.035889,4041.559082,23195800,4041.439209
"3091",4041.739014,4061.144043,4011.933105,4031.705078,23663300,4031.585205
"3092",4032.333984,4081.850098,4032.333984,4079.384033,31967900,4079.262939
"3093",4079.293945,4091.936035,4063.802002,4090.572998,30732400,4090.451416
"3094",4090.394043,4105.625977,4063.51001,4105.166992,34285400,4105.04541
"3095",4105.256836,4129.333008,4099.723145,4121.550781,28384300,4121.428223
"3096",4121.819824,4168.745117,4121.710938,4166.071777,46919200,4165.948242
"3097",4166.61084,4232.922852,4166.61084,4215.443848,43150700,4215.318848
"3098",4215.079102,4215.079102,4122.224121,4134.036133,32834700,4133.913574
"3099",4132.958008,4171.198242,4109.318848,4166.374023,33553500,4166.250488
"3100",4165.745117,4165.745117,4141.722168,4154.066895,43013600,4153.943359
"3101",4156.375977,4171.673828,4143.736816,4149.798828,37208100,4149.675781
"3102",4149.620117,4150.457031,4111.763184,4130.013184,42643400,4129.890625
"3103",4130.191895,4149.748047,4120.374023,4139.540039,43778500,4139.41748
"3104",4139.809082,4164.73584,4138.630859,4159.276855,35280100,4159.15332
"3105",4159.367188,4164.484863,4135.623047,4146.581055,34884200,4146.458008
"3106",4147.029785,4172.375977,4140.933105,4157.365234,38508500,4157.241699
"3107",4158.094238,4185.208008,4151.26123,4166.236816,43891500,4166.113281
"3108",4166.416992,4167.423828,4146.205078,4163.71582,37596000,4163.592285
"3109",4163.895996,4181.779785,4159.039063,4181.368164,41766200,4181.244141
"3110",4181.458008,4193.237793,4130.849121,4155.491211,50362300,4155.367676
"3111",4155.708984,4173.736816,4147.016113,4170.353027,47665500,4170.229004
"3112",4169.993164,4170.176758,4149.265137,4163.643066,46927800,4163.519531
"3113",4163.823242,4201.062012,4163.458008,4180.306152,45866600,4180.182129
"3114",4180.670898,4189.450195,4155.335938,4163.980957,36327900,4163.857422
"3115",4164.070801,4180.911133,4144.345215,4180.731934,32908900,4180.60791
"3116",4181.09082,4196.289063,4170.711914,4195.983887,34952100,4195.859375
"3117",4196.433105,4220.549805,4192.493164,4219.294922,39311900,4219.169922
"3118",4218.565918,4226.423828,4202.793945,4224.00293,41205400,4223.87793
"3119",4224.182129,4234.733887,4202.670898,4216.681152,38176000,4216.556152
"3120",4216.411133,4216.411133,4130.25293,4158.861816,30722300,4158.738281
"3121",4159.130859,4182.902832,4158.505859,4181.073242,26127700,4180.949219
"3122",4180.174805,4180.174805,4118.259766,4129.060059,28119000,4128.9375
"3123",4128.61084,4137.666016,4110.895996,4133.630859,30528300,4133.508301
"3124",4133.36084,4133.36084,4093.663086,4114.140137,23882600,4114.018066
"3125",4114.568848,4120.234863,4043.9729,4053.066895,25126600,4052.946533
"3126",4028.696045,4068.7229,3997.771973,4045.644043,30818800,4045.523926
"3127",4007.145996,4007.145996,3926.388916,3980.496094,31030800,3980.37793
"3128",3958.000977,3958.467041,3907.51001,3940.10791,27648800,3939.990967
"3129",3965.168945,4024.38501,3965.168945,4021.100098,33931300,4020.980713
"3130",4001.616943,4001.616943,3950.815918,3981.577881,23171200,3981.459717
"3131",3977.910889,3992.580078,3961.637939,3984.873047,24251500,3984.754883
"3132",3968.339111,3970.240967,3885.594971,3902.508057,27052600,3902.39209
"3133",3877.053955,3927.864014,3850.451904,3918.685059,20370700,3918.568604
"3134",3909.531982,3924.26001,3892.998047,3919.064941,16974700,3918.948486
"3135",3911.986084,3922.653076,3896.85791,3917.916016,20557900,3917.799561
"3136",3879.060059,3881.488037,3810.391113,3832.823975,37550400,3832.710205
"3137",3820.381104,3841.041992,3781.918945,3799.766113,20564000,3799.65332
"3138",3730.044922,3730.044922,3635.282959,3654.582031,29877000,3654.473389
"3139",3696.968994,3735.454102,3696.968994,3717.875977,23031900,3717.765625
"3140",3735.496094,3841.488037,3734.720947,3841.331055,38369600,3841.217041
"3141",3876.789063,3909.387939,3823.913086,3840.595947,30940500,3840.481934
"3142",3823.879883,3840.804932,3805.335938,3825.327881,18802500,3825.214355
"3143",3855.835938,3879.810059,3845.779053,3866.212891,24890100,3866.098145
"3144",3840.797119,3855.447021,3824.948975,3852.577881,20042100,3852.463623
"3145",3862.938965,3875.144043,3847.291992,3860.460938,34233100,3860.346436
"3146",3857.73291,3860.700928,3777.959961,3791.61792,31173100,3791.505371
"3147",3811.099121,3827.042969,3774.693115,3818.108887,42554600,3817.995605
"3148",3860.093018,3897.430908,3849.931885,3860.155029,30395000,3860.040527
"3149",3859.064941,3884.49707,3853.259033,3880.815918,21848400,3880.700684
"3150",3887.5,3944.058105,3886.446045,3943.896973,42476700,3943.779785
"3151",3943.553955,3943.553955,3877.513916,3901.788086,34294900,3901.672119
"3152",3863.360107,3891.211914,3843.021973,3889.522949,23897200,3889.407471
"3153",3890.461914,3893.467041,3848.853027,3857.589111,18789200,3857.474609
"3154",3854.431885,3889.912109,3849.062988,3881.400879,24180000,3881.285645
"3155",3888.856934,3939.040039,3887.092041,3934.866943,25633700,3934.750244
"3156",3946.145996,3952.903076,3880.552002,3887.574951,22767800,3887.459473
"3157",3903.658936,3971.084961,3903.658936,3955.576904,22047900,3955.459473
"3158",3976.711914,3997.316895,3972.360107,3991.540039,30500800,3991.421631
"3159",4006.144043,4052.85498,4003.186035,4049.893066,31104200,4049.772705
"3160",4059.868896,4090.756104,4059.481934,4075.916992,39693800,4075.795898
"3161",4086.343018,4086.343018,4058.894043,4069.835938,23756400,4069.715088
"3162",4069.905029,4074.48999,4037.63208,4055.197021,18506500,4055.07666
"3163",4035.329102,4038.393066,3976.363037,3985.044922,17710400,3984.926758
"3164",3987.26001,4010.483887,3977.606934,4009.677979,19771200,4009.559082
"3165",4007.388916,4022.883057,4001.172119,4019.133057,20822900,4019.013672
"3166",4013.159912,4013.37207,3963.468994,3984.120117,26692200,3984.001953
"3167",3984.766113,4024.131104,3984.087891,4019.673096,18421700,4019.553711
"3168",4035.842041,4064.414063,4035.842041,4047.465088,25109300,4047.344971
"3169",4064.032959,4084.499023,4059.803955,4080.672119,23188600,4080.551025
"3170",4078.927979,4102.50293,4070.839111,4081.63501,23553400,4081.513916
"3171",4092.985107,4108.670898,4073.031006,4096.195801,23311500,4096.074219
"3172",4096.259766,4105.852051,4066.25293,4081.200928,18654100,4081.079834
"3173",4045.200928,4045.200928,3997.924072,4009.792969,18893700,4009.674072
"3174",4011.803955,4035.282959,3982.241943,3992.113037,22320800,3991.994629
"3175",3978.063965,4004.85498,3964.808105,4000.839111,17151000,4000.720459
"3176",3998.653076,4015.024902,3979.5979,4004.775879,19612500,4004.656982
"3177",4033.334961,4088.832031,4033.334961,4084.211914,24116900,4084.09082
"3178",4102.562988,4119.837891,4085.294922,4099.121094,23241300,4098.999512
"3179",4108.951172,4149.708984,4104.617188,4142.336914,35037100,4142.213867
"3180",4129.814941,4134.005859,4103.461914,4130.464844,35207100,4130.342285
"3181",4128.51709,4149.657227,4082.958008,4093.112061,23809100,4092.990479
"3182",4076.610107,4103.287109,4059.937988,4099.812988,18285100,4099.691406
"3183",4139.618164,4146.65918,4097.749023,4105.499023,22943700,4105.377441
"3184",4110.567871,4119.576172,4078.094971,4085.580078,36522000,4085.458984
"3185",4087.490967,4104.570801,4078.625977,4090.708984,27970300,4090.587402
"3186",4099.633789,4134.834961,4097.480957,4131.169922,25524500,4131.047363
"3187",4133.40918,4150.005859,4118.162109,4141.563965,28676800,4141.440918
"3188",4148.473145,4152.818848,4087.263916,4102.529785,20479900,4102.408203
"3189",4116.893066,4122.661133,4086.343018,4121.556152,20336500,4121.433594
"3190",4115.76709,4142.242188,4103.120117,4141.98584,25528100,4141.862793
"3191",4143.501953,4163.76709,4134.561035,4160.507813,31426900,4160.384277
"3192",4153.032227,4183.028809,4137.865234,4162.65918,24308700,4162.535645
"3193",4146.437012,4155.942871,4125.259766,4145.398926,16950200,4145.275879
"3194",4145.398926,4152.095215,4138.943848,4145.87793,7027200,4145.754883
"3195",4150.173828,4159.923828,4121.03418,4142.848145,26720200,4142.725098
"3196",4135.123047,4138.328125,4072.854004,4093.169922,30658800,4093.04834
"3197",4064.580078,4066.422119,4004.139893,4025.583008,28906000,4025.463623
"3198",4005.042969,4068.02002,3978.077881,4060.331055,30956100,4060.210449
"3199",4052.885986,4118.332031,4047.280029,4117.948242,26920700,4117.825684
"3200",4120.026855,4128.164063,4098.313965,4105.25293,34104400,4105.131348
"3201",4087.914063,4105.731934,4065.697998,4075.352051,32293300,4075.230957
"3202",4083.656982,4103.678223,4080.824951,4102.856934,32791200,4102.735352
"3203",4131.585938,4154.971191,4126.193848,4143.679199,32060800,4143.556152
"3204",4152.867188,4163.893066,4128.354004,4160.660156,22344200,4160.536621
"3205",4152.470215,4157.280762,4127.758789,4155.355957,23993500,4155.232422
"3206",4166.345215,4177.163086,4142.367188,4174.097168,24652600,4173.973145
"3207",4173.513184,4185.021973,4162.151855,4170.63916,42714700,4170.515137
"3208",4205.423828,4269.048828,4205.423828,4256.998047,53185900,4256.871582
"3209",4265.749023,4272.829102,4236.825195,4255.283203,41868600,4255.157227
"3210",4247.370117,4249.430176,4198.896973,4223.894043,32726700,4223.769043
"3211",4216.254883,4253.25293,4213.444824,4244.710938,38179300,4244.584961
"3212",4232.73877,4236.694824,4206.600098,4217.516113,49845800,4217.391113
"3213",4226.290039,4245.25293,4208.617188,4244.621094,42452300,4244.495117
"3214",4224.040039,4240.254883,4190.992188,4200.914063,47945600,4200.789063
"3215",4208.14502,4228.098145,4190.545898,4226.88623,40132700,4226.76123
"3216",4215.64502,4215.668945,4153.454102,4180.163086,30440900,4180.039063
"3217",4185.190918,4235.856934,4179.36377,4225.023926,44177100,4224.898926
"3218",4236.742188,4263.960938,4233.025879,4262.561035,32949300,4262.43457
"3219",4249.685059,4249.685059,4214.519043,4236.292969,29316700,4236.166992
"3220",4245.527832,4264.78418,4241.009766,4256.838867,38805000,4256.712891
"3221",4267.836914,4267.836914,4238.450195,4251.51123,40317400,4251.385254
"3222",4255.940918,4275.751953,4248.298828,4271.460938,28170300,4271.333984
"3223",4284.082031,4320.59082,4283.845215,4311.313965,28849100,4311.186035
"3224",4312.205078,4324.796875,4242.001953,4268.234863,30893300,4268.10791
"3225",4272.743164,4293.981934,4263.157227,4280.25,29062500,4280.123047
"3226",4263.146973,4281.61377,4246.446777,4280.009766,31605300,4279.882813
